,year,state,district,winning_party,d_eg,r_eg
1536,1982,Nevada,1,democrat,0.17457890235740314,-0.17457890235740314
1537,1982,Nevada,2,republican,-0.17915190994181635,0.17915190994181635
1538,1982,New Hampshire,1,democrat,0.19814665505251564,-0.19814665505251564
1539,1982,New Hampshire,2,republican,-0.041576607413446966,0.041576607413446966
1540,1982,New Jersey,1,democrat,0.014498876672564965,-0.014498876672564965
1541,1982,New Jersey,2,democrat,0.06552723519136097,-0.06552723519136097
1542,1982,New Jersey,3,democrat,0.11963460202639584,-0.11963460202639584
1543,1982,New Jersey,4,republican,-0.21923952151050155,0.21923952151050155
1544,1982,New Jersey,5,republican,-0.09086543858117462,0.09086543858117462
1545,1982,New Jersey,6,democrat,0.065765020280261,-0.065765020280261
1546,1982,New Jersey,7,republican,-0.1864446800602039,0.1864446800602039
1547,1982,New Jersey,8,democrat,0.03921734212118117,-0.03921734212118117
1548,1982,New Jersey,9,democrat,0.21503352436603362,-0.21503352436603362
1549,1982,New Jersey,10,democrat,-0.08458622323697929,0.08458622323697929
1550,1982,New Jersey,11,democrat,0.10232012274944136,-0.10232012274944136
1551,1982,New Jersey,12,republican,-0.0778710357490989,0.0778710357490989
1552,1982,New Jersey,13,republican,-0.14824434195511602,0.14824434195511602
1553,1982,New Jersey,14,democrat,-0.009723077895202438,0.009723077895202438
1554,1982,New Mexico,1,republican,-0.22561147380504673,0.22561147380504673
1555,1982,New Mexico,2,republican,-0.16603765827988817,0.16603765827988817
1556,1982,New Mexico,3,democrat,0.10450861812891776,-0.10450861812891776
1557,1982,New York,1,republican,-0.1659837995667326,0.1659837995667326
1558,1982,New York,2,democrat,0.08241524086116547,-0.08241524086116547
1559,1982,New York,3,democrat,0.1877115158474712,-0.1877115158474712
1560,1982,New York,4,republican,-0.1653732764356345,0.1653732764356345
1561,1982,New York,5,republican,-0.18073839711258155,0.18073839711258155
1562,1982,New York,6,democrat,-0.051123979227979954,0.051123979227979954
1563,1982,New York,7,democrat,-0.028308603978134044,0.028308603978134044
1564,1982,New York,8,democrat,-0.3486121808308391,0.3486121808308391
1565,1982,New York,9,democrat,-0.017141606691305194,0.017141606691305194
1566,1982,New York,10,democrat,-0.05122255423046073,0.05122255423046073
1567,1982,New York,11,democrat,-0.12129334184216124,0.12129334184216124
1568,1982,New York,12,democrat,-0.14776487545423173,0.14776487545423173
1569,1982,New York,13,democrat,-0.0554093738987431,0.0554093738987431
1570,1982,New York,14,republican,-0.24637735223410429,0.24637735223410429
1571,1982,New York,15,republican,-0.19311144885123446,0.19311144885123446
1572,1982,New York,16,democrat,-0.08821639844793588,0.08821639844793588
1573,1982,New York,17,democrat,-0.05364387678437265,0.05364387678437265
1574,1982,New York,18,democrat,-0.15912874583795783,0.15912874583795783
1575,1982,New York,19,democrat,0.08971614429331756,-0.08971614429331756
1576,1982,New York,20,democrat,0.14766570241293017,-0.14766570241293017
1577,1982,New York,21,republican,-0.04393623017601394,0.04393623017601394
1578,1982,New York,22,republican,-0.18388453461551701,0.18388453461551701
1579,1982,New York,23,democrat,-0.039564658024925606,0.039564658024925606
1580,1982,New York,24,republican,-0.04798088933629181,0.04798088933629181
1581,1982,New York,25,republican,-0.18322723539954563,0.18322723539954563
1582,1982,New York,26,republican,-0.0574357626338963,0.0574357626338963
1583,1982,New York,27,republican,-0.1962960275914413,0.1962960275914413
1584,1982,New York,28,democrat,0.1745657929351446,-0.1745657929351446
1585,1982,New York,29,republican,-0.06891316099081052,0.06891316099081052
1586,1982,New York,30,republican,-0.04858549994273279,0.04858549994273279
1587,1982,New York,31,republican,-0.027042384591523083,0.027042384591523083
1588,1982,New York,32,democrat,-0.38072976770840694,0.38072976770840694
1589,1982,New York,33,democrat,-0.09648312741286998,0.09648312741286998
1590,1982,New York,34,democrat,0.12986447241045498,-0.12986447241045498
1591,1982,North Carolina,1,democrat,-0.06765166459905228,0.06765166459905228
1592,1982,North Carolina,2,democrat,0.042960913593110925,-0.042960913593110925
1593,1982,North Carolina,3,democrat,0.11221916974731039,-0.11221916974731039
1594,1982,North Carolina,4,democrat,0.23024357140772306,-0.23024357140772306
1595,1982,North Carolina,5,democrat,0.14452462819219392,-0.14452462819219392
1596,1982,North Carolina,6,democrat,0.20904606680823387,-0.20904606680823387
1597,1982,North Carolina,7,democrat,0.03497213417034413,-0.03497213417034413
1598,1982,North Carolina,8,democrat,0.17286173942275368,-0.17286173942275368
1599,1982,North Carolina,9,republican,-0.174458709414289,0.174458709414289
1600,1982,North Carolina,10,republican,0.4271291712504584,-0.4271291712504584
1601,1982,North Carolina,11,democrat,0.2461238723859524,-0.2461238723859524
1602,1982,North Dakota,0,democrat,0.030624877638685752,-0.030624877638685752
1603,1982,Ohio,1,democrat,0.10118479771043684,-0.10118479771043684
1604,1982,Ohio,2,republican,-0.10755383645046274,0.10755383645046274
1605,1982,Ohio,3,democrat,-0.3769542389984936,0.3769542389984936
1606,1982,Ohio,4,republican,-0.10390806081733282,0.10390806081733282
1607,1982,Ohio,5,republican,-0.19784760809861404,0.19784760809861404
1608,1982,Ohio,6,republican,-0.1577553512888089,0.1577553512888089
1609,1982,Ohio,7,republican,-0.17859247114879664,0.17859247114879664
1610,1982,Ohio,8,republican,-0.08608595455648095,0.08608595455648095
1611,1982,Ohio,9,democrat,0.1565139419183154,-0.1565139419183154
1612,1982,Ohio,10,republican,-0.11691514741151829,0.11691514741151829
1613,1982,Ohio,11,democrat,0.1302971770141345,-0.1302971770141345
1614,1982,Ohio,12,republican,-0.2340510321264719,0.2340510321264719
1615,1982,Ohio,13,democrat,0.1208873776745729,-0.1208873776745729
1616,1982,Ohio,14,democrat,0.0451569643401402,-0.0451569643401402
1617,1982,Ohio,15,republican,-0.06756256056546771,0.06756256056546771
1618,1982,Ohio,16,republican,-0.09184284361205926,0.09184284361205926
1619,1982,Ohio,17,republican,-0.19939362933391483,0.19939362933391483
1620,1982,Ohio,18,democrat,-0.5000077721214006,0.5000077721214006
1621,1982,Ohio,19,democrat,0.1471291236272125,-0.1471291236272125
1622,1982,Ohio,20,democrat,-0.12144349319457616,0.12144349319457616
1623,1982,Ohio,21,democrat,-0.111372143804102,0.111372143804102
1624,1982,Oklahoma,1,democrat,0.20862010305990092,-0.20862010305990092
1625,1982,Oklahoma,2,democrat,0.02431530614230218,-0.02431530614230218
1626,1982,Oklahoma,3,democrat,-0.0720702003310699,0.0720702003310699
1627,1982,Oklahoma,4,democrat,0.09612444403261676,-0.09612444403261676
1628,1982,Oklahoma,5,republican,-0.05800426604351636,0.05800426604351636
1629,1982,Oklahoma,6,democrat,-0.004137020465048045,0.004137020465048045
1630,1982,Oregon,1,democrat,0.2116136819464738,-0.2116136819464738
1631,1982,Oregon,2,republican,-0.1943477266703737,0.1943477266703737
1632,1982,Oregon,3,democrat,-0.03295656528954837,0.03295656528954837
1633,1982,Oregon,4,democrat,0.15948681491786174,-0.15948681491786174
1634,1982,Oregon,5,republican,-0.2377896116825447,0.2377896116825447
1635,1982,Pennsylvania,1,democrat,0.021740949405924026,-0.021740949405924026
1636,1982,Pennsylvania,2,democrat,-0.2609579328816764,0.2609579328816764
1637,1982,Pennsylvania,3,democrat,0.24312981428586158,-0.24312981428586158
1638,1982,Pennsylvania,4,democrat,0.14245191559646203,-0.14245191559646203
1639,1982,Pennsylvania,5,republican,-0.07762316604607693,0.07762316604607693
1640,1982,Pennsylvania,6,democrat,0.030310536290188515,-0.030310536290188515
1641,1982,Pennsylvania,7,democrat,0.19561525802157256,-0.19561525802157256
1642,1982,Pennsylvania,8,democrat,0.24300752106805207,-0.24300752106805207
1643,1982,Pennsylvania,9,republican,-0.0994062929424615,0.0994062929424615
1644,1982,Pennsylvania,10,republican,-0.07490145616835521,0.07490145616835521
1645,1982,Pennsylvania,11,democrat,0.21480136921400483,-0.21480136921400483
1646,1982,Pennsylvania,12,democrat,0.11628393808678,-0.11628393808678
1647,1982,Pennsylvania,13,republican,-0.10429032410024495,0.10429032410024495
1648,1982,Pennsylvania,14,democrat,-0.02293798003428706,0.02293798003428706
1649,1982,Pennsylvania,15,republican,-0.17196104963734113,0.17196104963734113
1650,1982,Pennsylvania,16,republican,-0.036534302673353884,0.036534302673353884
1651,1982,Pennsylvania,17,republican,-0.17370697022527604,0.17370697022527604
1652,1982,Pennsylvania,18,democrat,0.2036985235743248,-0.2036985235743248
1653,1982,Pennsylvania,19,republican,-0.04231549492829661,0.04231549492829661
1654,1982,Pennsylvania,20,democrat,-0.015994935136297392,0.015994935136297392
1655,1982,Pennsylvania,21,republican,-0.2477134767056524,0.2477134767056524
1656,1982,Pennsylvania,22,democrat,-0.041133161593995486,0.041133161593995486
1657,1982,Pennsylvania,23,republican,-0.09784188652352156,0.09784188652352156
1658,1982,Rhode Island,1,democrat,0.1375857891351456,-0.1375857891351456
1659,1982,Rhode Island,2,republican,-0.19361777741821776,0.19361777741821776
1660,1982,South Carolina,1,republican,-0.20319607576889132,0.20319607576889132
1661,1982,South Carolina,2,republican,-0.16488987720531728,0.16488987720531728
1662,1982,South Carolina,3,democrat,-0.4037602971677662,0.4037602971677662
1663,1982,South Carolina,4,republican,-0.11656049221387346,0.11656049221387346
1664,1982,South Carolina,5,democrat,0.07369606772255598,-0.07369606772255598
1665,1982,South Carolina,6,democrat,0.22513314043695223,-0.22513314043695223
1666,1982,South Dakota,0,democrat,0.23441331824184117,-0.23441331824184117
1667,1982,Tennessee,1,republican,0.006160121795826507,-0.006160121795826507
1668,1982,Tennessee,2,republican,0.49989913531456026,-0.49989913531456026
1669,1982,Tennessee,3,democrat,0.122418959510666,-0.122418959510666
1670,1982,Tennessee,4,democrat,0.08870522636249133,-0.08870522636249133
1671,1982,Tennessee,5,democrat,-0.051513029065119655,0.051513029065119655
1672,1982,Tennessee,6,democrat,-0.4999039431343355,0.4999039431343355
1673,1982,Tennessee,7,republican,-0.24494859675643138,0.24494859675643138
1674,1982,Tennessee,8,democrat,0.0012632300433562866,-0.0012632300433562866
1675,1982,Tennessee,9,democrat,0.01964412581541045,-0.01964412581541045
1676,1982,Texas,1,democrat,-0.4748554941277848,0.4748554941277848
1677,1982,Texas,2,democrat,-0.4426478745916627,0.4426478745916627
1678,1982,Texas,3,republican,0.026503921931937496,-0.026503921931937496
1679,1982,Texas,4,democrat,0.007192382506117839,-0.007192382506117839
1680,1982,Texas,5,democrat,0.09419471004594561,-0.09419471004594561
1681,1982,Texas,6,democrat,-0.44540140859615424,0.44540140859615424
1682,1982,Texas,7,republican,0.10511092697112302,-0.10511092697112302
1683,1982,Texas,8,republican,-0.179442489183797,0.179442489183797
1684,1982,Texas,9,democrat,0.06375056673823964,-0.06375056673823964
1685,1982,Texas,10,democrat,-0.16815365366856325,0.16815365366856325
1686,1982,Texas,11,democrat,-0.463446958736038,0.463446958736038
1687,1982,Texas,12,democrat,0.05776618500894923,-0.05776618500894923
1688,1982,Texas,13,democrat,0.10826829627448092,-0.10826829627448092
1689,1982,Texas,14,democrat,0.13986836290169835,-0.13986836290169835
1690,1982,Texas,15,democrat,-0.45678858028549285,0.45678858028549285
1691,1982,Texas,16,democrat,0.20126176978364413,-0.20126176978364413
1692,1982,Texas,17,democrat,-0.47096688271330905,0.47096688271330905
1693,1982,Texas,18,democrat,-0.08953361267990527,0.08953361267990527
1694,1982,Texas,19,democrat,-0.07118304992270619,0.07118304992270619
1695,1982,Texas,20,democrat,-0.4148603918637553,0.4148603918637553
1696,1982,Texas,21,republican,-0.00011198835321126603,0.00011198835321126603
1697,1982,Texas,22,republican,0.4860401013648691,-0.4860401013648691
1698,1982,Texas,23,democrat,0.19478658797365495,-0.19478658797365495
1699,1982,Texas,24,democrat,0.015780977262615084,-0.015780977262615084
1700,1982,Texas,25,democrat,0.13734728175689712,-0.13734728175689712
1701,1982,Texas,26,democrat,0.24876095388593594,-0.24876095388593594
1702,1982,Texas,27,democrat,0.09912152550843874,-0.09912152550843874
1703,1982,Utah,1,republican,-0.12202545343869418,0.12202545343869418
1704,1982,Utah,2,republican,-0.21163130516102635,0.21163130516102635
1705,1982,Utah,3,republican,0.26859691509788225,-0.26859691509788225
1706,1982,Vermont,0,republican,-0.01994380149256446,0.01994380149256446
1707,1982,Virginia,1,republican,-0.19906233806249213,0.19906233806249213
1708,1982,Virginia,2,republican,0.4987724570040279,-0.4987724570040279
1709,1982,Virginia,3,republican,-0.15763332504732586,0.15763332504732586
1710,1982,Virginia,4,democrat,0.20624166138835356,-0.20624166138835356
1711,1982,Virginia,5,democrat,-0.4996603414700421,0.4996603414700421
1712,1982,Virginia,6,democrat,0.2439623742161295,-0.2439623742161295
1713,1982,Virginia,7,republican,-0.13208525705016222,0.13208525705016222
1714,1982,Virginia,8,republican,-0.24446705218819162,0.24446705218819162
1715,1982,Virginia,9,democrat,0.24596992819264998,-0.24596992819264998
1716,1982,Virginia,10,republican,-0.21602554332916757,0.21602554332916757
1717,1982,Washington,1,republican,-0.07411941112322792,0.07411941112322792
1718,1982,Washington,2,democrat,0.15364401047028028,-0.15364401047028028
1719,1982,Washington,3,democrat,0.13387490898320353,-0.13387490898320353
1720,1982,Washington,4,republican,-0.044112704458884155,0.044112704458884155
1721,1982,Washington,5,democrat,0.10697179585008658,-0.10697179585008658
1722,1982,Washington,6,democrat,0.10313902903445496,-0.10313902903445496
1723,1982,Washington,7,democrat,0.04066051934049149,-0.04066051934049149
1724,1982,Washington,8,republican,-0.1802827386303971,0.1802827386303971
1725,1982,West Virginia,1,democrat,0.21837858794903675,-0.21837858794903675
1726,1982,West Virginia,2,democrat,0.10984255409017092,-0.10984255409017092
1727,1982,West Virginia,3,democrat,0.16871452991452993,-0.16871452991452993
1728,1982,West Virginia,4,democrat,-0.05524647203235663,0.05524647203235663
1729,1982,Wisconsin,1,democrat,0.1352821493671536,-0.1352821493671536
1730,1982,Wisconsin,2,democrat,0.14064742401032007,-0.14064742401032007
1731,1982,Wisconsin,3,republican,-0.18111731684381502,0.18111731684381502
1732,1982,Wisconsin,4,democrat,-0.44551319476879964,0.44551319476879964
1733,1982,Wisconsin,5,democrat,0.10697261679443797,-0.10697261679443797
1734,1982,Wisconsin,6,republican,-0.09987710397412469,0.09987710397412469
1735,1982,Wisconsin,7,democrat,0.07025179776031347,-0.07025179776031347
1736,1982,Wisconsin,8,republican,-0.17395231213872833,0.17395231213872833
1737,1982,Wisconsin,9,republican,0.49940844312987365,-0.49940844312987365
1738,1982,Wyoming,0,republican,-0.03905931176503827,0.03905931176503827
1739,1984,Alabama,1,republican,-0.2399842734430211,0.2399842734430211
1740,1984,Alabama,2,republican,-0.1411012945892807,0.1411012945892807
1741,1984,Alabama,3,democrat,-0.46207894358203705,0.46207894358203705
1742,1984,Alabama,4,democrat,-0.5000083259787188,0.5000083259787188
1743,1984,Alabama,5,democrat,-0.4588470066518847,0.4588470066518847
1744,1984,Alabama,6,democrat,0.15117882663510993,-0.15117882663510993
1745,1984,Alabama,7,democrat,-0.4679545648889776,0.4679545648889776
1746,1984,Alaska,0,republican,-0.18331863958495812,0.18331863958495812
1747,1984,Arizona,1,republican,0.030756824835237735,-0.030756824835237735
1748,1984,Arizona,2,democrat,-0.377226415872623,0.377226415872623
1749,1984,Arizona,3,republican,-0.02341660254296288,0.02341660254296288
1750,1984,Arizona,4,republican,0.4996659010231781,-0.4996659010231781
1751,1984,Arizona,5,republican,-0.2363888425799998,0.2363888425799998
1752,1984,Arkansas,1,democrat,-0.47205447770782477,0.47205447770782477
1753,1984,Arkansas,2,democrat,0.22187087762861799,-0.22187087762861799
1754,1984,Arkansas,3,republican,0.0,0.0
1755,1984,Arkansas,4,democrat,-0.4789784267671913,0.4789784267671913
1756,1984,California,1,democrat,0.12738628118767917,-0.12738628118767917
1757,1984,California,2,republican,-0.05547506915508246,0.05547506915508246
1758,1984,California,3,democrat,-0.50000761214594,0.50000761214594
1759,1984,California,4,democrat,0.12651766460143166,-0.12651766460143166
1760,1984,California,5,democrat,0.007347156373574046,-0.007347156373574046
1761,1984,California,6,democrat,0.058652173185666005,-0.058652173185666005
1762,1984,California,7,democrat,0.08285923191355761,-0.08285923191355761
1763,1984,California,8,democrat,0.14672815740961362,-0.14672815740961362
1764,1984,California,9,democrat,0.03210569971532144,-0.03210569971532144
1765,1984,California,10,democrat,0.10925555954853604,-0.10925555954853604
1766,1984,California,11,democrat,0.041623049049096465,-0.041623049049096465
1767,1984,California,12,republican,-0.12184053377022712,0.12184053377022712
1768,1984,California,13,democrat,0.08861667436424962,-0.08861667436424962
1769,1984,California,14,republican,-0.002824454334238686,0.002824454334238686
1770,1984,California,15,democrat,0.08614386581126124,-0.08614386581126124
1771,1984,California,16,democrat,0.03468251441018612,-0.03468251441018612
1772,1984,California,17,republican,-0.025128031965783105,0.025128031965783105
1773,1984,California,18,democrat,0.07719328172155886,-0.07719328172155886
1774,1984,California,19,republican,-0.06788108564048044,0.06788108564048044
1775,1984,California,20,republican,-0.04109881843963016,0.04109881843963016
1776,1984,California,21,republican,-0.017844045872783036,0.017844045872783036
1777,1984,California,22,republican,0.3523848362109881,-0.3523848362109881
1778,1984,California,23,democrat,0.12645638089894537,-0.12645638089894537
1779,1984,California,24,democrat,0.09918981556830092,-0.09918981556830092
1780,1984,California,25,democrat,0.01209229818820645,-0.01209229818820645
1781,1984,California,26,democrat,0.122060905755905,-0.122060905755905
1782,1984,California,27,democrat,0.18411535804418627,-0.18411535804418627
1783,1984,California,28,democrat,-0.016076767190352937,0.016076767190352937
1784,1984,California,29,democrat,-0.11635260198474012,0.11635260198474012
1785,1984,California,30,democrat,0.207859136351572,-0.207859136351572
1786,1984,California,31,democrat,0.04287525729018118,-0.04287525729018118
1787,1984,California,32,democrat,0.1298326507763472,-0.1298326507763472
1788,1984,California,33,republican,-0.026585545899462656,0.026585545899462656
1789,1984,California,34,democrat,0.15175706226336005,-0.15175706226336005
1790,1984,California,35,republican,0.3547516067943061,-0.3547516067943061
1791,1984,California,36,democrat,0.18439750880043326,-0.18439750880043326
1792,1984,California,37,republican,-0.11422626694309833,0.11422626694309833
1793,1984,California,38,republican,-0.20910551177232994,0.20910551177232994
1794,1984,California,39,republican,0.012054734542238715,-0.012054734542238715
1795,1984,California,40,republican,-0.09800411022300314,0.09800411022300314
1796,1984,California,41,republican,-0.10110263703190123,0.10110263703190123
1797,1984,California,42,republican,-0.00831318575316375,0.00831318575316375
1798,1984,California,43,republican,0.0064637141693920375,-0.0064637141693920375
1799,1984,California,44,democrat,0.04166111348826117,-0.04166111348826117
1800,1984,California,45,republican,0.011430509260893463,-0.011430509260893463
1801,1984,Colorado,1,democrat,0.12159653313582475,-0.12159653313582475
1802,1984,Colorado,2,democrat,0.21165064009081977,-0.21165064009081977
1803,1984,Colorado,3,republican,-0.17416059616511764,0.17416059616511764
1804,1984,Colorado,4,republican,-0.03145971932209974,0.03145971932209974
1805,1984,Colorado,5,republican,0.03588613248047944,-0.03588613248047944
1806,1984,Colorado,6,republican,0.39397163120567374,-0.39397163120567374
1807,1984,Connecticut,1,democrat,0.13108805909041535,-0.13108805909041535
1808,1984,Connecticut,2,democrat,0.20401593845425908,-0.20401593845425908
1809,1984,Connecticut,3,democrat,0.22296120751032364,-0.22296120751032364
1810,1984,Connecticut,4,republican,-0.04605839105860354,0.04605839105860354
1811,1984,Connecticut,5,republican,-0.20579600842693127,0.20579600842693127
1812,1984,Connecticut,6,republican,-0.11016689240092051,0.11016689240092051
1813,1984,Delaware,0,democrat,0.16477651493329604,-0.16477651493329604
1814,1984,Florida,1,democrat,0.0,0.0
1815,1984,Florida,2,democrat,0.0,0.0
1816,1984,Florida,3,democrat,0.0,0.0
1817,1984,Florida,4,democrat,0.10215620070029628,-0.10215620070029628
1818,1984,Florida,5,republican,0.0,0.0
1819,1984,Florida,6,democrat,-0.49304200304894324,0.49304200304894324
1820,1984,Florida,7,democrat,0.1616894147970242,-0.1616894147970242
1821,1984,Florida,8,republican,0.05259495707687892,-0.05259495707687892
1822,1984,Florida,9,republican,0.0358275186555671,-0.0358275186555671
1823,1984,Florida,10,republican,-0.13085811980906686,0.13085811980906686
1824,1984,Florida,11,democrat,0.1448690273568849,-0.1448690273568849
1825,1984,Florida,12,republican,0.0,0.0
1826,1984,Florida,13,republican,0.0,0.0
1827,1984,Florida,14,democrat,0.1959981789455879,-0.1959981789455879
1828,1984,Florida,15,republican,-0.09285384496998923,0.09285384496998923
1829,1984,Florida,16,democrat,0.1862809586455414,-0.1862809586455414
1830,1984,Florida,17,democrat,0.0,0.0
1831,1984,Florida,18,democrat,0.14468159274928302,-0.14468159274928302
1832,1984,Florida,19,democrat,0.10741951975815639,-0.10741951975815639
1833,1984,Georgia,1,democrat,-0.0658032646881854,0.0658032646881854
1834,1984,Georgia,2,democrat,-0.49996382251325,0.49996382251325
1835,1984,Georgia,3,democrat,-0.0638056611930565,0.0638056611930565
1836,1984,Georgia,4,republican,-0.21896202085216127,0.21896202085216127
1837,1984,Georgia,5,democrat,-0.4998942148760331,0.4998942148760331
1838,1984,Georgia,6,republican,-0.05856997220197135,0.05856997220197135
1839,1984,Georgia,7,democrat,0.19778779401098331,-0.19778779401098331
1840,1984,Georgia,8,democrat,-0.4999702793738855,0.4999702793738855
1841,1984,Georgia,9,democrat,0.07520272561896833,-0.07520272561896833
1842,1984,Georgia,10,democrat,-0.4999226631378143,0.4999226631378143
1843,1984,Hawaii,1,democrat,-0.08945558636085407,0.08945558636085407
1844,1984,Hawaii,2,democrat,-0.08778457083098705,0.08778457083098705
1845,1984,Idaho,1,republican,-0.06375446525488958,0.06375446525488958
1846,1984,Idaho,2,democrat,0.24966897069649555,-0.24966897069649555
1847,1984,Illinois,1,democrat,-0.4563691830068882,0.4563691830068882
1848,1984,Illinois,2,democrat,-0.07979462115749272,0.07979462115749272
1849,1984,Illinois,3,democrat,0.10590479014475564,-0.10590479014475564
1850,1984,Illinois,4,republican,-0.11021934826134709,0.11021934826134709
1851,1984,Illinois,5,democrat,0.11438035156343168,-0.11438035156343168
1852,1984,Illinois,6,republican,0.0009567574273961882,-0.0009567574273961882
1853,1984,Illinois,7,democrat,-0.03362770953339348,0.03362770953339348
1854,1984,Illinois,8,democrat,0.03694278037863817,-0.03694278037863817
1855,1984,Illinois,9,democrat,0.0745483577705774,-0.0745483577705774
1856,1984,Illinois,10,republican,-0.02379463862839822,0.02379463862839822
1857,1984,Illinois,11,democrat,0.12390910326702614,-0.12390910326702614
1858,1984,Illinois,12,republican,0.027999600232060412,-0.027999600232060412
1859,1984,Illinois,13,republican,-0.07999693921797019,0.07999693921797019
1860,1984,Illinois,14,republican,-0.1283658989293127,0.1283658989293127
1861,1984,Illinois,15,republican,-0.017743218753223027,0.017743218753223027
1862,1984,Illinois,16,republican,-0.16572403883992715,0.16572403883992715
1863,1984,Illinois,17,democrat,0.1832766352249884,-0.1832766352249884
1864,1984,Illinois,18,republican,-0.13951440122632291,0.13951440122632291
1865,1984,Illinois,19,democrat,0.2274058986330702,-0.2274058986330702
1866,1984,Illinois,20,democrat,0.13733051545259922,-0.13733051545259922
1867,1984,Illinois,21,democrat,0.1484369821112342,-0.1484369821112342
1868,1984,Illinois,22,democrat,0.24746914853391083,-0.24746914853391083
1869,1984,Indiana,1,democrat,0.040708968859995,-0.040708968859995
1870,1984,Indiana,2,democrat,0.2142845915127345,-0.2142845915127345
1871,1984,Indiana,3,republican,-0.22456450908296624,0.22456450908296624
1872,1984,Indiana,4,republican,-0.1382736874703804,0.1382736874703804
1873,1984,Indiana,5,republican,-0.0680076175155544,0.0680076175155544
1874,1984,Indiana,6,republican,-0.020110711612924218,0.020110711612924218
1875,1984,Indiana,7,republican,-0.07090771709741732,0.07090771709741732
1876,1984,Indiana,8,democrat,0.24998932043811833,-0.24998932043811833
1877,1984,Indiana,9,democrat,0.09699296377293905,-0.09699296377293905
1878,1984,Indiana,10,democrat,0.15809645358145816,-0.15809645358145816
1879,1984,Iowa,1,republican,-0.08231963354116299,0.08231963354116299
1880,1984,Iowa,2,republican,-0.11099156039359934,0.11099156039359934
1881,1984,Iowa,3,republican,-0.14296040597155837,0.14296040597155837
1882,1984,Iowa,4,democrat,0.14317892740173463,-0.14317892740173463
1883,1984,Iowa,5,republican,-0.24224038783502452,0.24224038783502452
1884,1984,Iowa,6,democrat,0.12972829888094498,-0.12972829888094498
1885,1984,Kansas,1,republican,0.013132048794143184,-0.013132048794143184
1886,1984,Kansas,2,democrat,0.14516551547163356,-0.14516551547163356
1887,1984,Kansas,3,republican,-0.17585623322830082,0.17585623322830082
1888,1984,Kansas,4,democrat,0.00590407781759359,-0.00590407781759359
1889,1984,Kansas,5,republican,-0.008464129852231835,0.008464129852231835
1890,1984,Kentucky,1,democrat,-0.5000089142449634,0.5000089142449634
1891,1984,Kentucky,2,democrat,0.12864794112540237,-0.12864794112540237
1892,1984,Kentucky,3,democrat,0.0698923481672229,-0.0698923481672229
1893,1984,Kentucky,4,republican,-0.2134746928795573,0.2134746928795573
1894,1984,Kentucky,5,republican,0.008816468320127072,-0.008816468320127072
1895,1984,Kentucky,6,republican,-0.0329883460939088,0.0329883460939088
1896,1984,Kentucky,7,democrat,0.013491405963894842,-0.013491405963894842
1897,1984,Louisiana,1,republican,0.0,0.0
1898,1984,Louisiana,2,democrat,0.0,0.0
1899,1984,Louisiana,3,democrat,0.0,0.0
1900,1984,Louisiana,4,democrat,0.0,0.0
1901,1984,Louisiana,5,democrat,0.0,0.0
1902,1984,Louisiana,6,republican,0.0,0.0
1903,1984,Louisiana,7,democrat,0.0,0.0
1904,1984,Louisiana,8,democrat,0.0,0.0
1905,1984,Maine,1,republican,-0.11479592723229023,0.11479592723229023
1906,1984,Maine,2,republican,0.01563109550661418,-0.01563109550661418
1907,1984,Maryland,1,democrat,0.1660041803090529,-0.1660041803090529
1908,1984,Maryland,2,republican,-0.23630285274703003,0.23630285274703003
1909,1984,Maryland,3,democrat,0.06128591987135168,-0.06128591987135168
1910,1984,Maryland,4,republican,-0.08756505328725332,0.08756505328725332
1911,1984,Maryland,5,democrat,0.028242496075060967,-0.028242496075060967
1912,1984,Maryland,6,democrat,0.09869247579734167,-0.09869247579734167
1913,1984,Maryland,7,democrat,-0.5,0.5
1914,1984,Maryland,8,democrat,0.03152681591238525,-0.03152681591238525
1915,1984,Massachusetts,1,republican,-0.02072189816039491,0.02072189816039491
1916,1984,Massachusetts,2,democrat,0.06311900400509174,-0.06311900400509174
1917,1984,Massachusetts,3,democrat,0.0758896546714248,-0.0758896546714248
1918,1984,Massachusetts,4,democrat,0.008009629578770298,-0.008009629578770298
1919,1984,Massachusetts,5,democrat,0.2164402228278508,-0.2164402228278508
1920,1984,Massachusetts,6,democrat,0.030303694152698322,-0.030303694152698322
1921,1984,Massachusetts,7,democrat,0.035896067295785476,-0.035896067295785476
1922,1984,Massachusetts,8,democrat,-0.4182783495140668,0.4182783495140668
1923,1984,Massachusetts,9,democrat,-0.49922350116148567,0.49922350116148567
1924,1984,Massachusetts,10,democrat,0.19292200105909105,-0.19292200105909105
1925,1984,Massachusetts,11,democrat,-0.4999186164801628,0.4999186164801628
1926,1984,Michigan,1,democrat,-0.14598850507301625,0.14598850507301625
1927,1984,Michigan,2,republican,-0.05911071895169939,0.05911071895169939
1928,1984,Michigan,3,democrat,0.22069932016061702,-0.22069932016061702
1929,1984,Michigan,4,republican,-0.08057717165479598,0.08057717165479598
1930,1984,Michigan,5,republican,-0.12890311366784601,0.12890311366784601
1931,1984,Michigan,6,democrat,0.22152016901685256,-0.22152016901685256
1932,1984,Michigan,7,democrat,-0.431446952769859,0.431446952769859
1933,1984,Michigan,8,democrat,0.10580688810028338,-0.10580688810028338
1934,1984,Michigan,9,republican,-0.03935410352200371,0.03935410352200371
